Year,max_temp,mean_temp,min_temp,rainfall,A1,A1(M),A1(T),A10,A100,A1000,A1001,A1003,A1004,A1005,A1006,A1008,A1009,A101,A1010,A1011,A1012,A1013,A1014,A1015,A1016,A1017,A1018,A1019,A102,A1020,A1021,A1022,A1023,A1024,A1025,A1027,A1028,A1029,A103,A1031,A1032,A1033,A1034,A1035,A1036,A1037,A1038,A1039,A104,A1041,A1042,A1043,A1044,A1045,A1046,A1048,A1049,A105,A1052,A1053,A1054,A1055,A1056,A1057,A1058,A1059,A106,A1060,A1061,A1062,A1064,A1065,A1066,A1067,A1068,A1069,A107,A1070,A1071,A1072,A1073,A1074,A1075,A1076,A1077,A1078,A1079,A1080,A1081,A1082,A1083,A1084,A1085,A1086,A1087,A1088,A1089,A109,A1090,A1092,A1094,A1095,A1096,A1098,A1099,A11,A110,A1101,A1103,A1104,A1105,A1107,A1108,A111,A1110,A1111,A1112,A1114,A1117,A112,A1120,A1121,A1122,A1123,A1124,A1126,A1129,A113,A1130,A1133,A1134,A1136,A1137,A1138,A1139,A114,A1140,A1141,A1144,A1145,A1146,A1147,A1148,A1149,A115,A1150,A1151,A1152,A1153,A1155,A1156,A1158,A1159,A116,A1160,A1165,A1166,A1167,A1168,A1169,A117,A1170,A1171,A1172,A1173,A1174,A1175,A1176,A1179,A118,A1184,A1185,A1189,A119,A1198,A1199,A12,A120,A1200,A1201,A1202,A1203,A1205,A1206,A1207,A1208,A1209,A121,A1210,A1211,A1214,A123,A1231,A1232,A1235,A1237,A1238,A124,A1240,A1242,A1243,A1245,A1246,A125,A1250,A1251,A126,A1260,A1261,A1263,A127,A128,A129,A1290,A13,A130,A1300,A1301,A1302,A1303,A1304,A1305,A1306,A1307,A1308,A1309,A131,A132,A1321,A133,A134,A1341,A135,A136,A137,A138,A139,A14,A14(M),A140,A1400,A1402,A141,A142,A1421,A143,A1434,A144,A145,A146,A147,A148,A149,A15,A1500,A151,A152,A153,A154,A155,A156,A157,A158,A159,A16,A160,A161,A162,A163,A164,A165,A166,A167,A167M,A168,A169,A17,A170,A171,A172,A173,A174,A176,A177,A178,A179,A18,A180,A181,A182,A183,A184,A185,A186,A187,A188,A189,A19,A190,A191,A192,A193,A194,A194(M),A195,A196,A197,A198,A199,A2,A20,A200,A2000,A2001,A2003,A2004,A2008,A201,A2010,A2011,A2014,A2015,A2016,A2017,A2018,A202,A2021,A2022,A2023,A2025,A2026,A2029,A203,A2030,A2031,A2032,A2033,A2034,A2036,A2037,A2038,A2039,A204,A2040,A2041,A2042,A2043,A2044,A2045,A2047,A205,A2050,A206,A207,A2070,A208,A209,A21,A210,A2100,A2101,A2102,A211,A212,A213,A214,A215,A216,A217,A218,A219,A2198,A2199,A22,A220,A2203,A2205,A2206,A2208,A2209,A221,A2210,A2211,A2212,A2213,A2214,A2215,A2216,A2217,A2218,A2219,A222,A2220,A223,A224,A225,A226,A2260,A227,A2270,A228,A2280,A229,A2290,A23,A230,A2300,A231,A232,A233,A234,A235,A236,A237,A238,A239,A24,A240,A242,A243,A244,A245,A246,A247,A248,A249,A25,A250,A2500,A251,A252,A253,A254,A255,A256,A257,A258,A259,A26,A260,A261,A262,A264,A265,A267,A268,A269,A27,A270,A2700,A271,A272,A273,A274,A275,A277,A278,A28,A280,A281,A282,A283,A284,A285,A286,A287,A288,A289,A29,A290,A291,A292,A293,A295,A296,A297,A298,A299,A2990,A3,A3(M),A30,A300,A3000,A3002,A3003,A3004,A3005,A3006,A3008,A301,A3010,A3011,A3013,A3015,A3016,A302,A3020,A3021,A3022,A3023,A3024,A3025,A3026,A3027,A3028,A3029,A303,A3030,A3031,A3032,A3033,A3035,A3036,A3038,A3039,A304,A3040,A3044,A3046,A3047,A3049,A305,A3050,A3051,A3052,A3054,A3055,A3056,A3057,A3058,A3059,A306,A3060,A3062,A3063,A3064,A3065,A3066,A307,A3071,A3072,A3073,A3074,A3075,A3076,A3078,A3079,A308,A3082,A3083,A3088,A309,A3090,A3093,A3094,A3095,A3098,A31,A310,A3100,A3102,A311,A3110,A3111,A3112,A3113,A312,A3121,A3122,A3123,A3124,A3125,A3126,A313,A314,A315,A316,A317,A318,A319,A32,A320,A3200,A3201,A3202,A3203,A3204,A3205,A3207,A3209,A321,A3210,A3211,A3212,A3213,A3214,A3216,A3217,A3218,A3219,A322,A3220,A323,A324,A325,A3259,A326,A327,A328,A3280,A329,A3290,A329M,A33,A330,A331,A332,A334,A335,A336,A337,A338,A339,A34,A340,A3400,A341,A342,A343,A344,A345,A346,A347,A348,A349,A35,A350,A351,A352,A353,A354,A355,A356,A357,A358,A359,A36,A360,A3604,A361,A362,A363,A365,A366,A367,A368,A369,A37,A370,A371,A372,A373,A374,A375,A376,A377,A378,A379,A38,A380,A3807,A381,A382,A383,A384,A385,A386,A387,A388,A389,A38M,A39,A390,A391,A392,A393,A394,A395,A396,A397,A399,A4,A40,A400,A4000,A4001,A4003,A4005,A4006,A4007,A4008,A401,A4010,A4012,A4013,A4015,A4017,A4018,A4019,A402,A4020,A4023,A4025,A4026,A4029,A403,A4030,A4031,A4032,A4033,A4034,A4036,A4037,A4038,A4039,A404,A4040,A4041,A4042,A4043,A4044,A4046,A4047,A4048,A4049,A405,A4050,A4051,A4053,A4054,A4055,A4058,A4059,A406,A4060,A4061,A4063,A4064,A4065,A4066,A4067,A4068,A4069,A407,A4071,A4072,A4074,A4075,A4076,A4077,A4078,A4079,A408,A4080,A4081,A4082,A4085,A4086,A4087,A4088,A4089,A409,A4090,A4091,A4092,A4093,A4094,A4095,A4097,A4098,A4099,A41,A410,A4100,A4101,A4102,A4103,A4104,A4106,A4107,A4109,A411,A4110,A4111,A4112,A4113,A4114,A4115,A4117,A4118,A4119,A412,A4120,A4123,A4124,A4125,A4126,A4127,A4128,A4129,A413,A4130,A4133,A4135,A4136,A4137,A4138,A4139,A414,A4140,A4141,A4142,A4143,A4144,A4145,A4146,A4147,A4148,A415,A4150,A4151,A4154,A4155,A4156,A4157,A4158,A4159,A416,A4160,A4161,A4162,A4165,A4168,A4169,A417,A4171,A4172,A4173,A4174,A4175,A4176,A4177,A4178,A418,A4180,A4182,A4183,A4184,A4185,A4189,A419,A4196,A4198,A42,A420,A4200,A4201,A4202,A4204,A4205,A4206,A4207,A4208,A4209,A421,A4212,A4214,A4215,A4216,A4217,A4218,A4219,A422,A4221,A4222,A4223,A4225,A4226,A4229,A423,A4230,A4231,A4232,A4233,A4234,A424,A4240,A4241,A4242,A4243,A4244,A425,A4251,A4252,A4254,A4256,A4259,A426,A4260,A427,A428,A4289,A429,A43,A430,A4300,A4301,A4302,A4303,A4304,A431,A4311,A4312,A432,A4320,A433,A435,A436,A4361,A437,A438,A439,A4390,A44,A4400,A441,A442,A4421,A443,A444,A4440,A4444,A445,A446,A447,A448,A449,A45,A450,A4500,A4501,A451,A452,A453,A4535,A4536,A4538,A454,A4540,A455,A456,A457,A458,A459,A46,A460,A4600,A4601,A461,A462,A463,A464,A4640,A465,A466,A467,A468,A469,A47,A470,A472,A473,A474,A475,A476,A477,A478,A479,A48,A48(M),A480,A481,A4810,A482,A483,A484,A485,A486,A487,A488,A489,A49,A490,A491,A493,A494,A495,A496,A497,A4971,A498,A499,A5,A50,A500,A5000,A5001,A5004,A5005,A5006,A5007,A5008,A5009,A501,A5010,A5011,A5012,A5013,A5014,A5018,A5019,A502,A5020,A5022,A5025,A5026,A5027,A5028,A5029,A503,A5030,A5032,A5033,A5034,A5035,A5036,A5037,A5038,A5039,A504,A5040,A5041,A5045,A5046,A5047,A5048,A5049,A505,A5050,A5051,A5052,A5053,A5054,A5055,A5056,A5057,A5058,A506,A5060,A5061,A5062,A5063,A5064,A5065,A5066,A5067,A5068,A507,A5071,A5072,A5073,A5074,A5076,A5078,A5079,A508,A5080,A5081,A5082,A5083,A5084,A5085,A5086,A5087,A5088,A5089,A509,A5090,A5091,A5092,A5093,A5094,A5095,A5098,A5099,A51,A510,A5100,A5101,A5102,A5103,A5104,A5105,A5106,A5108,A5109,A511,A5111,A5112,A5114,A5115,A5116,A5117,A5118,A5119,A512,A5120,A5121,A5123,A5124,A5127,A5128,A513,A5130,A5132,A5134,A5135,A5137,A5139,A514,A5140,A5141,A5143,A5144,A5145,A5147,A5148,A5149,A515,A5150,A5151,A5152,A5156,A5159,A516,A517,A518,A5181,A5182,A5183,A5184,A5185,A5186,A5189,A519,A5190,A5191,A5192,A5193,A5194,A5195,A5199,A52,A520,A5200,A5201,A5202,A5203,A5204,A5205,A5206,A5207,A5208,A5209,A521,A522,A5223,A5227,A5228,A523,A5230,A525,A5250,A526,A5267,A5268,A527,A5270,A5271,A5272,A528,A5284,A529,A53,A530,A5300,A5301,A531,A532,A533,A534,A535,A536,A537,A538,A539,A54,A540,A541,A542,A543,A544,A545,A546,A5460,A547,A548,A5480,A549,A55,A550,A551,A552,A553,A554,A555,A556,A557,A558,A559,A56,A560,A561,A562,A563,A5630,A565,A566,A567,A568,A569,A57,A570,A571,A572,A573,A574,A575,A576,A577,A578,A579,A57M,A58,A580,A581,A582,A583,A584,A585,A586,A587,A588,A589,A58M,A59,A590,A591,A592,A593,A594,A595,A596,A597,A598,A599,A6,A60,A600,A6001,A6002,A6003,A6004,A6005,A6006,A6007,A6008,A6009,A601,A6010,A6011,A6013,A6014,A6015,A6016,A6017,A6018,A601M,A602,A6020,A6021,A6022,A6023,A6024,A6025,A6026,A6027,A6029,A603,A6030,A6032,A6033,A6034,A6035,A6036,A6037,A6038,A6040,A6041,A6042,A6043,A6044,A6045,A6046,A6048,A605,A6050,A6051,A6052,A6053,A6055,A6058,A606,A6060,A6061,A6062,A6063,A6066,A6068,A6069,A607,A6070,A6071,A6072,A6075,A6076,A6077,A6078,A6079,A608,A6085,A6086,A6088,A6089,A609,A6091,A6093,A6094,A6095,A6096,A6097,A6098,A6099,A61,A610,A6101,A6102,A6104,A6105,A6106,A6107,A6108,A6109,A611,A6110,A6112,A6114,A6115,A6116,A6117,A6118,A6119,A612,A6120,A6121,A6123,A6124,A6127,A6129,A6130,A6131,A6133,A6135,A6136,A6137,A6139,A614,A6140,A6141,A6142,A6143,A6144,A6145,A615,A616,A617,A6172,A6175,A6176,A6177,A6178,A618,A6181,A6182,A6185,A6186,A6187,A619,A6191,A6193,A6195,A62,A620,A6200,A621,A6211,A623,A624,A625,A626,A627,A628,A629,A63,A630,A631,A632,A633,A634,A635,A636,A637,A638,A639,A64,A640,A641,A642,A643,A644,A645,A646,A6464,A647,A649,A64M,A65,A650,A651,A6514,A652,A6520,A653,A6539,A654,A655,A656,A657,A658,A659,A66,A660,A661,A662,A663,A664,A665,A666,A667,A669,A67,A670,A671,A672,A673,A674,A675,A676,A677,A678,A679,A68,A680,A681,A682,A683,A684,A685,A686,A687,A688,A689,A69,A690,A6900,A691,A692,A693,A694,A695,A696,A697,A698,A699,A7,A70,A700,A701,A702,A703,A704,A705,A706,A7066,A707,A708,A709,A71,A710,A711,A712,A713,A714,A716,A717,A718,A719,A72,A720,A721,A722,A723,A724,A725,A726,A727,A728,A73,A730,A735,A736,A737,A738,A739,A74,A741,A743,A745,A746,A747,A749,A74M,A75,A751,A752,A755,A756,A759,A76,A760,A761,A762,A763,A766,A768,A77,A770,A771,A772,A775,A779,A78,A780,A781,A79,A8,A80,A800,A8000,A8003,A8006,A801,A8010,A8011,A8014,A8015,A803,A804,A807,A808,A809,A81,A810,A811,A812,A813,A814,A815,A816,A817,A818,A819,A82,A820,A821,A822,A823,A824,A826,A827,A828,A83,A830,A831,A832,A833,A834,A835,A836,A837,A838,A839,A84,A841,A844,A846,A847,A848,A849,A85,A850,A851,A855,A857,A858,A859,A86,A861,A862,A863,A865,A866,A867,A868,A87,A872,A873,A875,A876,A877,A879,A88,A880,A882,A883,A884,A885,A886,A887,A888,A889,A89,A890,A891,A893,A894,A896,A897,A898,A899,A9,A90,A900,A901,A9011,A9012,A9013,A902,A903,A904,A905,A907,A908,A909,A91,A910,A911,A912,A913,A914,A915,A916,A917,A918,A919,A92,A920,A921,A922,A923,A924,A926,A928,A929,A93,A930,A932,A933,A934,A935,A937,A938,A939,A94,A940,A941,A942,A944,A945,A947,A948,A949,A95,A950,A952,A955,A956,A957,A96,A960,A961,A963,A964,A965,A966,A967,A968,A969,A97,A970,A971,A972,A975,A977,A978,A98,A980,A981,A982,A984,A985,A986,A989,A99,A990,A991,A993,A994,M1,M10,M11,M18,M180,M181,M2,M20,M23,M25,M26,M27,M271,M275,M3,M32,M4,M40,M41,M42,M45,M48,M49,M5,M50,M53,M54,M55,M56,M57,M58,M6,M6(T),M60,M602,M606,M61,M62,M621,M65,M66,M67,M69,M73,M74,M77,M8,M80,M876,M898,M9,M90,PA,PM,TA,TM,year,month,day
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
